time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,0.133196072904,-0.429257481473,3.50152611515,6.15596801382,6.26142691581,0.0,0.270630358521,-0.899594131293,3.63077537665,-0.158976963544,-0.0176779208934,0.0,485.90140423909196,485.3768182707444,486.7303294580332,484.9004301223619
1.9200000000000013,0.149922884479,-0.4861168735,3.72388701927,6.14630290938,6.26075986193,0.0,0.28700979364,-0.996704243487,3.78056980024,-0.165668443987,-0.000465782381718,0.0,465.7371148805905,467.0815622788469,468.0777738632585,467.53340368761945
1.9800000000000013,0.167572750642,-0.54858372572,3.95208334783,6.13672331533,6.26061650946,0.0,0.301321100185,-1.08641702951,3.82563301896,-0.149764742105,-0.00654423810165,0.0,436.0107765811134,435.502663451145,435.27335407953854,436.5773858414394
2.0400000000000014,0.186161413864,-0.61712297293,4.1863760251,6.128644033,6.25962944333,0.0,0.318322565982,-1.19907498741,3.98336309342,-0.114704599727,-0.0724056207569,0.0,473.6435975000088,468.55016612929467,470.84625765778645,473.53457361291686
2.1000000000000014,0.205679996702,-0.691765532618,4.42480972092,6.12228675837,6.25565996748,0.0,0.332650314273,-1.28957895973,3.96432574728,-0.092555527412,-0.0559301382377,0.0,415.9390348831198,417.3758757324774,416.3024247164263,418.2252350798278
2.1600000000000015,0.226152428373,-0.772108128319,4.66307235787,6.11668502623,6.25220436358,0.0,0.350067915977,-1.38900229178,3.9775464051,-0.0950251555957,-0.0611450772098,0.0,429.1903696343635,428.74506004038375,427.131321609546,426.91286826573
2.2200000000000015,0.247744225201,-0.858574215568,4.90242054717,6.11091019843,6.24833710508,0.0,0.369998444986,-1.49371215425,4.00045783906,-0.0988084188855,-0.0720624796515,0.0,432.8162237810737,431.8931006206555,431.17985836454767,430.8518626769888
2.2800000000000016,0.270588118004,-0.951346863791,5.14262619394,6.10510648576,6.24373405453,0.0,0.391857616429,-1.59922855862,4.00617616788,-0.092866116665,-0.0881880781426,0.0,427.87387502409024,426.4936281736538,425.7843987721333,426.284070001598
2.3400000000000016,0.294885882323,-1.05080387,5.38451522143,6.09996449979,6.23866462173,0.0,0.41855350089,-1.71648315936,4.05638957198,-0.0742603023744,-0.0779700673516,0.0,440.7872171318137,441.6249520261837,441.38404637561985,442.9107726217773
2.4000000000000017,0.320770478337,-1.15694748035,5.62698029353,6.09519194037,6.2342019415,0.0,0.4446502643,-1.82205004006,4.02569903173,-0.0930377688556,-0.0680223439426,0.0,415.7109446949966,416.5770227550826,416.0542913220261,414.4010533377107
2.4600000000000017,0.348520814746,-1.27036639008,5.87203658184,6.08995979141,6.22989585431,0.0,0.480776259209,-1.95906894867,4.14214876822,-0.0775404155687,-0.0805663617801,0.0,464.53773897429596,463.549169859489,462.55997968587695,463.7728253072931
